V1,game_id,play_id,rusher_name,blocker_name,beat_time,beat_dist,rusher_won,sack,hit,outcome_score,before_rusher_elo,before_blocker_elo,after_rusher_elo,after_blocker_elo,rusher_n,blocker_n
12452,1069714,58a6b38a-4475-433d-8ed6-a160785b6f56,Danny Shelton,Jalen Mayfield,NA,NA,0,0,0,0,751.965124421519,1103.8040961642082,751.4532365258997,1104.3159840598275,4,12
12453,1069714,58a6b38a-4475-433d-8ed6-a160785b6f56,Reggie Ragland,Chris Lindstrom,NA,NA,0,0,0,0,747.4565509638425,1101.3790675004232,746.9517528958061,1101.8838655684597,6,14
12454,1069714,58a6b38a-4475-433d-8ed6-a160785b6f56,Tae Crowder,Kaleb McGary,NA,NA,0,0,0,0,746.4558558976806,1099.6243296744312,745.948502512488,1100.131683059624,8,14
12455,1069714,58a6b38a-4475-433d-8ed6-a160785b6f56,Danny Shelton,Kaleb McGary,NA,NA,0,0,0,0,751.4532365258997,1100.131683059624,750.930418875279,1100.6545007102447,5,15
12954,1069714,5bf09525-0a4e-494b-8c44-7c75b282b1ff,Dexter Lawrence,Matt Hennessy,NA,NA,0,0,0,0,746.6953482693409,1101.5903948896312,746.1938284057875,1102.0919147531847,11,11
12955,1069714,5bf09525-0a4e-494b-8c44-7c75b282b1ff,Austin Johnson,Jalen Mayfield,NA,NA,0,0,0,0,750.7321345794927,1104.3159840598275,750.226190300521,1104.8219283387994,3,13
12956,1069714,5bf09525-0a4e-494b-8c44-7c75b282b1ff,Reggie Ragland,Matt Hennessy,NA,NA,0,0,0,0,746.9517528958061,1102.0919147531847,746.4510561615867,1102.592611487404,7,12
12957,1069714,5bf09525-0a4e-494b-8c44-7c75b282b1ff,Dexter Lawrence,Kaleb McGary,NA,NA,0,0,0,0,746.1938284057875,1100.6545007102447,745.6908467880247,1101.1574823280075,12,16
12958,1069714,5bf09525-0a4e-494b-8c44-7c75b282b1ff,Lorenzo Carter,Jake Matthews,NA,NA,0,0,0,0,748.9241631738547,1104.8314246547516,748.4260344103263,1105.3295534182798,10,14
13019,1069714,5cb74fa0-6d99-44bf-9fbe-3ed7c2cc99b3,Danny Shelton,Jake Matthews,NA,NA,0,0,0,0,750.930418875279,1105.3295534182798,750.4272298533567,1105.832742440202,6,15
13020,1069714,5cb74fa0-6d99-44bf-9fbe-3ed7c2cc99b3,Raymond Johnson III,Jalen Mayfield,NA,NA,0,0,0,0,750,1104.8219283387994,749.4982343538884,1105.323693984911,1,14
13021,1069714,5cb74fa0-6d99-44bf-9fbe-3ed7c2cc99b3,Azeez Ojulari,Chris Lindstrom,NA,NA,0,0,0,0,748.1997183739167,1101.8838655684597,747.694113800166,1102.3894701422103,8,15
13022,1069714,5cb74fa0-6d99-44bf-9fbe-3ed7c2cc99b3,Raymond Johnson III,Kaleb McGary,NA,NA,0,0,0,0,749.4982343538884,1101.1574823280075,748.9857306206816,1101.6699860612143,2,17
13023,1069714,5cb74fa0-6d99-44bf-9fbe-3ed7c2cc99b3,Austin Johnson,Matt Hennessy,NA,NA,0,0,0,0,750.226190300521,1102.592611487404,749.7161058181143,1103.1026959698106,4,13
13024,1069714,5cb74fa0-6d99-44bf-9fbe-3ed7c2cc99b3,Reggie Ragland,Chris Lindstrom,NA,NA,0,0,0,0,746.4510561615867,1102.3894701422103,745.9530314279084,1102.8874948758887,8,16
13798,1069714,62fd7741-0e5d-41d7-b933-10d2434bcf4b,Lorenzo Carter,Jake Matthews,2.28402600000004,6.0771457115985,1,0,0,0.25,748.4260344103263,1105.832742440202,749.6828901587714,1104.575886691757,11,16
13799,1069714,62fd7741-0e5d-41d7-b933-10d2434bcf4b,Azeez Ojulari,Jalen Mayfield,2.28402600000004,6.47426443698433,1,0,0,0.25,747.694113800166,1105.323693984911,748.9517064813184,1104.0661013037586,9,15
13800,1069714,62fd7741-0e5d-41d7-b933-10d2434bcf4b,Dexter Lawrence,Chris Lindstrom,NA,NA,0,0,0,0,745.6908467880247,1102.8874948758887,745.1970070347202,1103.3813346291931,13,17
13801,1069714,62fd7741-0e5d-41d7-b933-10d2434bcf4b,Dexter Lawrence,Matt Hennessy,2.28402600000004,4.33377433653392,1,0,0,0.25,745.1970070347202,1103.1026959698106,746.4555112650982,1101.8441917394327,14,14
13802,1069714,62fd7741-0e5d-41d7-b933-10d2434bcf4b,Lorenzo Carter,Chris Lindstrom,NA,NA,0,0,0,0,749.6828901587714,1103.3813346291931,749.1773339923155,1103.8868907956492,12,18
14206,1069714,65f80a5c-7ec7-4d42-a103-18533e28a1bb,Jacob Tuioti-Mariner,Nate Solder,NA,NA,0,0,0,0,748.9759976277628,1100.6287730841175,748.4634717032413,1101.141299008639,3,16
14207,1069714,65f80a5c-7ec7-4d42-a103-18533e28a1bb,Grady Jarrett,Andrew Thomas,NA,NA,0,0,0,0,751.6450015547373,1104.0976636845035,751.1352113830934,1104.6074538561475,8,16
14208,1069714,65f80a5c-7ec7-4d42-a103-18533e28a1bb,Adetokunbo Ogundeji,Billy Price,NA,NA,0,0,0,0,746.9458554797179,1099.16960268781,746.435283756191,1099.680174411337,7,13
14209,1069714,65f80a5c-7ec7-4d42-a103-18533e28a1bb,Adetokunbo Ogundeji,Will Hernandez,NA,NA,0,0,0,0,746.435283756191,1104.5923456849353,745.9446165159206,1105.0830129252056,8,17
15317,1069714,6ddf962f-1890-4eb4-a5ad-97faa9da8838,Reggie Ragland,Jason Spriggs,NA,NA,0,0,0,0,745.9530314279084,1100,745.4486539628879,1100.5043774650205,9,1
15318,1069714,6ddf962f-1890-4eb4-a5ad-97faa9da8838,Reggie Ragland,Jalen Mayfield,NA,NA,0,0,0,0,745.4486539628879,1104.0661013037586,744.959500812492,1104.5552544541545,10,16
15319,1069714,6ddf962f-1890-4eb4-a5ad-97faa9da8838,Reggie Ragland,Chris Lindstrom,2.290345,4.07946074867745,1,0,0,0.25,744.959500812492,1103.8868907956492,746.2213645492077,1102.6250270589335,11,19
15320,1069714,6ddf962f-1890-4eb4-a5ad-97faa9da8838,Dexter Lawrence,Kaleb McGary,NA,NA,0,0,0,0,746.4555112650982,1101.6699860612143,745.9550638371187,1102.1704334891938,15,18
15322,1069714,6ddf962f-1890-4eb4-a5ad-97faa9da8838,Azeez Ojulari,Jake Matthews,2.290345,2.96285335445411,1,0,0,0.25,748.9517064813184,1104.575886691757,750.2026314835612,1103.3249616895143,10,17
15323,1069714,6ddf962f-1890-4eb4-a5ad-97faa9da8838,Reggie Ragland,Kaleb McGary,2.290345,4.07946074867745,1,0,0,0.25,746.2213645492077,1102.1704334891938,747.4733753918199,1100.9184226465816,12,19
15706,1069714,6fefe10d-5754-4931-95be-3ef83fece6cc,Quincy Roche,Matt Hennessy,1.90216200000009,6.89113198248299,1,0,0,0.25,748.9689150669077,1101.8441917394327,750.2105648727712,1100.6025419335692,3,15
15707,1069714,6fefe10d-5754-4931-95be-3ef83fece6cc,Quincy Roche,Chris Lindstrom,2.25363800000002,7.28799698133857,1,0,0,0.25,750.2105648727712,1102.6250270589335,751.4506443571295,1101.384947574575,4,20
15708,1069714,6fefe10d-5754-4931-95be-3ef83fece6cc,Tae Crowder,Jalen Mayfield,NA,NA,0,0,0,0,745.948502512488,1104.5552544541545,745.4593142367372,1105.0444427299053,9,17
15709,1069714,6fefe10d-5754-4931-95be-3ef83fece6cc,Austin Johnson,Matt Hennessy,3.36348699999996,14.2377140019035,1,0,0,0.25,749.7161058181143,1100.6025419335692,750.9509462019362,1099.3677015497474,5,16
15710,1069714,6fefe10d-5754-4931-95be-3ef83fece6cc,Raymond Johnson III,Jake Matthews,3.36348699999996,19.8695143372957,1,0,0,0.25,748.9857306206816,1103.3249616895143,750.2323396269484,1102.0783526832477,3,18
15711,1069714,6fefe10d-5754-4931-95be-3ef83fece6cc,Raymond Johnson III,Jalen Mayfield,NA,NA,0,0,0,0,750.2323396269484,1105.0444427299053,749.7305409454469,1105.5462414114068,4,18
15712,1069714,6fefe10d-5754-4931-95be-3ef83fece6cc,Tae Crowder,Chris Lindstrom,NA,NA,0,0,0,0,745.4593142367372,1101.384947574575,744.9612468261388,1101.8830149851735,10,21
15713,1069714,6fefe10d-5754-4931-95be-3ef83fece6cc,Quincy Roche,Kaleb McGary,2.25363800000002,7.28799698133857,1,0,0,0.25,751.4506443571295,1100.9184226465816,752.6805763134656,1099.6884906902455,5,20
16635,1069714,75d2bf5a-3096-45dd-9216-35c01e0ae988,Dante Fowler Jr.,Will Hernandez,0.848266000000024,4.53882143292728,1,0,0,0.25,753.1924629512059,1105.0830129252056,754.4307516665245,1103.844724209887,5,18
16636,1069714,75d2bf5a-3096-45dd-9216-35c01e0ae988,Foyesade Oluokun,Nate Solder,NA,NA,0,0,0,0,743.4968903569153,1101.141299008639,743.0045320326557,1101.6336573328986,14,17
16637,1069714,75d2bf5a-3096-45dd-9216-35c01e0ae988,Foyesade Oluokun,Billy Price,NA,NA,0,0,0,0,743.0045320326557,1099.680174411337,742.5089633322523,1100.1757431117405,15,14
16638,1069714,75d2bf5a-3096-45dd-9216-35c01e0ae988,Steven Means,Ben Bredeson,NA,NA,0,0,0,0,750.4499392947276,1107.522882658037,749.9556895350621,1108.0171324177024,7,16
16639,1069714,75d2bf5a-3096-45dd-9216-35c01e0ae988,Marlon Davidson,Andrew Thomas,NA,NA,0,0,0,0,747.4353084144167,1104.6074538561475,746.9413874746264,1105.1013747959378,6,17
17324,1069714,7ab385b9-5539-4f50-a000-5cba4db6fb6f,Jonathan Bullard,Nate Solder,NA,NA,0,0,0,0,748.467770883796,1101.6336573328986,747.9604087101147,1102.1410195065798,4,18
17325,1069714,7ab385b9-5539-4f50-a000-5cba4db6fb6f,Foyesade Oluokun,Billy Price,NA,NA,0,0,0,0,742.5089633322523,1100.1757431117405,742.0166789156826,1100.6680275283102,16,15
17326,1069714,7ab385b9-5539-4f50-a000-5cba4db6fb6f,Tyeler Davison,Will Hernandez,NA,NA,0,0,0,0,750.2028031455699,1103.844724209887,749.6970555788794,1104.3504717765775,4,19
17327,1069714,7ab385b9-5539-4f50-a000-5cba4db6fb6f,Jonathan Bullard,Andrew Thomas,NA,NA,0,0,0,0,747.9604087101147,1105.1013747959378,747.4663844435544,1105.5953990624982,5,18
17415,1069714,7b306e0c-64f4-470a-9854-fc6c1964208e,Deion Jones,Will Hernandez,NA,NA,0,0,0,0,742.0174267919671,1104.3504717765775,741.5403359665819,1104.8275626019627,17,20
17416,1069714,7b306e0c-64f4-470a-9854-fc6c1964208e,Foyesade Oluokun,Billy Price,NA,NA,0,0,0,0,742.0166789156826,1100.6680275283102,741.5276370869228,1101.15706935707,17,16
17417,1069714,7b306e0c-64f4-470a-9854-fc6c1964208e,Grady Jarrett,Nate Solder,0.856286000000004,3.57363960130286,1,0,0,0.25,751.1352113830934,1102.1410195065798,752.3704628323932,1100.90576805728,9,19
17418,1069714,7b306e0c-64f4-470a-9854-fc6c1964208e,Grady Jarrett,Andrew Thomas,NA,NA,0,0,0,0,752.3704628323932,1105.5953990624982,751.8633012007308,1106.1025606941605,10,19
17983,1069714,7f73ff2a-447a-450d-99b9-66d4bcccbaa7,Steven Means,Will Hernandez,NA,NA,0,0,0,0,749.9556895350621,1104.8275626019627,749.4540917870778,1105.329160349947,8,21
17984,1069714,7f73ff2a-447a-450d-99b9-66d4bcccbaa7,Deion Jones,Nate Solder,NA,NA,0,0,0,0,741.5403359665819,1100.90576805728,741.0536335357715,1101.3924704880903,18,20
17985,1069714,7f73ff2a-447a-450d-99b9-66d4bcccbaa7,Foyesade Oluokun,Ben Bredeson,NA,NA,0,0,0,0,741.5276370869228,1108.0171324177024,741.063712726029,1108.4810567785962,18,17
17986,1069714,7f73ff2a-447a-450d-99b9-66d4bcccbaa7,Foyesade Oluokun,Andrew Thomas,NA,NA,0,0,0,0,741.063712726029,1106.1025606941605,740.5952319222574,1106.5710414979321,19,20
18023,1069714,7facc68d-0077-4ed9-a29c-c40f8c6b6a41,Tyeler Davison,Ben Bredeson,NA,NA,0,0,0,0,749.6970555788794,1108.4810567785962,749.2084491163486,1108.9696632411271,5,18
18024,1069714,7facc68d-0077-4ed9-a29c-c40f8c6b6a41,Jacob Tuioti-Mariner,Andrew Thomas,NA,NA,0,0,0,0,748.4634717032413,1106.5710414979321,747.9726414382815,1107.061871762892,4,21
18025,1069714,7facc68d-0077-4ed9-a29c-c40f8c6b6a41,Tyeler Davison,Will Hernandez,NA,NA,0,0,0,0,749.2084491163486,1105.329160349947,748.711032739302,1105.8265767269936,6,22
18026,1069714,7facc68d-0077-4ed9-a29c-c40f8c6b6a41,Deion Jones,Nate Solder,NA,NA,0,0,0,0,741.0536335357715,1101.3924704880903,740.5701033853214,1101.8760006385403,19,21
18027,1069714,7facc68d-0077-4ed9-a29c-c40f8c6b6a41,Jonathan Bullard,Billy Price,NA,NA,0,0,0,0,747.4663844435544,1101.15706935707,746.96080200555,1101.6626517950745,6,17
18586,1069714,833b67aa-cfb5-43b7-ab1e-ac7280524816,Jacob Tuioti-Mariner,Nate Solder,NA,NA,0,0,1,0.5,747.9726414382815,1101.8760006385403,750.9677785966312,1098.8808634801906,5,22
18589,1069714,833b67aa-cfb5-43b7-ab1e-ac7280524816,Adetokunbo Ogundeji,Andrew Thomas,NA,NA,0,0,0,0,745.9446165159206,1107.061871762892,745.4636094078592,1107.5428788709535,9,22
18590,1069714,833b67aa-cfb5-43b7-ab1e-ac7280524816,Tyeler Davison,Ben Bredeson,NA,NA,0,0,0,0,748.711032739302,1108.9696632411271,748.2272419251483,1109.4534540552809,7,19
18591,1069714,833b67aa-cfb5-43b7-ab1e-ac7280524816,Deion Jones,Billy Price,NA,NA,0,0,0,0,740.5701033853214,1101.6626517950745,740.0890163841136,1102.1437387962822,20,18
18592,1069714,833b67aa-cfb5-43b7-ab1e-ac7280524816,Foyesade Oluokun,Will Hernandez,NA,NA,0,0,0,0,740.5952319222574,1105.8265767269936,740.1273581276467,1106.2944505216044,20,23
18689,1069714,8458f7b9-e415-4e34-a1bb-853c8c6ca3bb,Foyesade Oluokun,Andrew Thomas,NA,NA,0,0,0,0,740.1273581276467,1107.5428788709535,739.6663208231423,1108.003916175458,21,23
18690,1069714,8458f7b9-e415-4e34-a1bb-853c8c6ca3bb,Dante Fowler Jr.,Billy Price,NA,NA,0,0,0,0,754.4307516665245,1102.1437387962822,753.9045527080742,1102.6699377547325,6,19
18691,1069714,8458f7b9-e415-4e34-a1bb-853c8c6ca3bb,Grady Jarrett,Nate Solder,1.077838,4.59513873566403,1,0,0,0.25,751.8633012007308,1098.8808634801906,753.0846542349627,1097.6595104459586,11,23
18801,1069714,8571ba04-0751-4482-8b93-f717acfaa585,Dexter Lawrence,Chris Lindstrom,NA,NA,0,0,0,0,745.9550638371187,1101.8830149851735,745.4570041663661,1102.3810746559261,16,22
18802,1069714,8571ba04-0751-4482-8b93-f717acfaa585,Austin Johnson,Kaleb McGary,1.18770300000006,3.83803335055858,1,0,0,0.25,750.9509462019362,1099.6884906902455,752.1783348787545,1098.461102013427,6,21
18803,1069714,8571ba04-0751-4482-8b93-f717acfaa585,Reggie Ragland,Matt Hennessy,NA,NA,0,0,0,0,747.4733753918199,1099.3677015497474,746.9616770351048,1099.8793999064624,13,17
18804,1069714,8571ba04-0751-4482-8b93-f717acfaa585,Azeez Ojulari,Chris Lindstrom,NA,NA,0,0,0,0,750.2026314835612,1102.3810746559261,749.6919049540646,1102.8918011854228,11,23
18805,1069714,8571ba04-0751-4482-8b93-f717acfaa585,Azeez Ojulari,Jake Matthews,NA,NA,0,0,0,0,749.6919049540646,1102.0783526832477,749.1818888293321,1102.58836880798,12,19
18806,1069714,8571ba04-0751-4482-8b93-f717acfaa585,Dexter Lawrence,Jalen Mayfield,NA,NA,0,0,0,0,745.4570041663661,1105.5462414114068,744.9726624119236,1106.0305831658493,17,19
19237,1069714,8860fa9a-e316-42e6-894f-8efa91abc151,Dante Fowler Jr.,Nate Solder,NA,NA,0,0,0,0,753.9045527080742,1097.6595104459586,753.3642806820769,1098.1997824719558,7,24
19238,1069714,8860fa9a-e316-42e6-894f-8efa91abc151,Dante Fowler Jr.,Will Hernandez,NA,NA,0,0,0,0,753.3642806820769,1106.2944505216044,752.8561172504876,1106.8026139531937,8,24
19239,1069714,8860fa9a-e316-42e6-894f-8efa91abc151,Dante Fowler Jr.,Ben Bredeson,NA,NA,0,0,0,0,752.8561172504876,1109.4534540552809,752.3602882117023,1109.9492830940662,9,20
19240,1069714,8860fa9a-e316-42e6-894f-8efa91abc151,Dante Fowler Jr.,Andrew Thomas,NA,NA,0,0,0,0,752.3602882117023,1108.003916175458,751.8612782735221,1108.502926113638,10,24
19241,1069714,8860fa9a-e316-42e6-894f-8efa91abc151,Deion Jones,Andrew Thomas,NA,NA,0,0,0,0,740.0890163841136,1108.502926113638,739.6310730288286,1108.9608694689232,21,25
20188,1069714,8eb91fb7-bc03-44f2-96d1-450155ddb429,Steven Means,Nate Solder,NA,NA,0,0,0,0,749.4540917870778,1098.1997824719558,748.931508898669,1098.7223653603646,9,25
20189,1069714,8eb91fb7-bc03-44f2-96d1-450155ddb429,Deion Jones,Billy Price,NA,NA,0,0,0,0,739.6310730288286,1102.6699377547325,739.1562421999954,1103.1447685835656,22,20
20190,1069714,8eb91fb7-bc03-44f2-96d1-450155ddb429,Deion Jones,Will Hernandez,NA,NA,0,0,0,0,739.1562421999954,1106.8026139531937,738.6959220116555,1107.2629341415336,23,25
20191,1069714,8eb91fb7-bc03-44f2-96d1-450155ddb429,Ta'Quon Graham,Andrew Thomas,NA,NA,0,0,0,0,751.9539351905738,1108.9608694689232,751.4594665220255,1109.4553381374715,4,26
20953,1069714,94598623-6f64-4c55-a277-7fc1179f92ef,Deion Jones,Ben Bredeson,NA,NA,0,0,0,0,738.6959220116555,1109.9492830940662,738.2466726893049,1110.3985324164169,24,21
20954,1069714,94598623-6f64-4c55-a277-7fc1179f92ef,Jacob Tuioti-Mariner,Billy Price,1.19118,5.63602696941737,1,0,0,0.25,750.9677785966312,1103.1447685835656,752.2070471008176,1101.9055000793792,6,21
20955,1069714,94598623-6f64-4c55-a277-7fc1179f92ef,Deion Jones,Will Hernandez,NA,NA,0,0,0,0,738.2466726893049,1107.2629341415336,737.7905866366812,1107.7190201941573,25,26
20956,1069714,94598623-6f64-4c55-a277-7fc1179f92ef,Ta'Quon Graham,Nate Solder,NA,NA,0,0,0,0,751.4594665220255,1098.7223653603646,750.9316843720716,1099.2501475103186,5,26
20958,1069714,94598623-6f64-4c55-a277-7fc1179f92ef,Tyeler Davison,Billy Price,3.14747199999999,15.3768982568007,1,0,0,0.25,748.2272419251483,1101.9055000793792,749.4716174112159,1100.6611245933116,8,22
20959,1069714,94598623-6f64-4c55-a277-7fc1179f92ef,Foyesade Oluokun,Andrew Thomas,NA,NA,0,0,0,0,739.6663208231423,1109.4553381374715,739.2126072388014,1109.9090517218124,22,27
20961,1069714,94630491-8983-4840-a164-e28f019e51b1,Lorenzo Carter,Kaleb McGary,NA,NA,0,0,0,0,749.1773339923155,1098.461102013427,748.6566261472234,1098.9818098585192,13,22
20962,1069714,94630491-8983-4840-a164-e28f019e51b1,Oshane Ximines,Jake Matthews,NA,NA,0,0,0,0,748.7098596983648,1102.58836880798,748.2049128236874,1103.0933156826575,7,20
20963,1069714,94630491-8983-4840-a164-e28f019e51b1,Dexter Lawrence,Matt Hennessy,NA,NA,0,0,0,0,744.9726624119236,1099.8793999064624,744.4711818362135,1100.3808804821724,18,18
20964,1069714,94630491-8983-4840-a164-e28f019e51b1,Lorenzo Carter,Chris Lindstrom,NA,NA,0,0,0,0,748.6566261472234,1102.8918011854228,748.152884138201,1103.395543194445,14,24
20965,1069714,94630491-8983-4840-a164-e28f019e51b1,Dexter Lawrence,Jalen Mayfield,1.65042900000003,4.33849052090701,1,0,0,0.25,744.4711818362135,1106.0305831658493,745.7416023954605,1104.7601626066023,19,20
21171,1069714,9653a74b-4ca4-4389-bc28-65c8a25fb626,Foyesade Oluokun,Andrew Thomas,NA,NA,0,0,0,0,739.2126072388014,1109.9090517218124,738.7616649179374,1110.3599940426764,23,28
21172,1069714,9653a74b-4ca4-4389-bc28-65c8a25fb626,Foyesade Oluokun,Will Hernandez,NA,NA,0,0,0,0,738.7616649179374,1107.7190201941573,738.3053975424931,1108.1752875696018,24,27
21173,1069714,9653a74b-4ca4-4389-bc28-65c8a25fb626,Steven Means,Nate Solder,NA,NA,0,0,0,0,748.931508898669,1099.2501475103186,748.4143898939058,1099.7672665150817,10,27
21174,1069714,9653a74b-4ca4-4389-bc28-65c8a25fb626,Ta'Quon Graham,Ben Bredeson,1.69256100000007,5.39082553974806,1,0,0,0.25,750.9316843720716,1110.3985324164169,752.1953133476125,1109.1349034408759,6,22
21175,1069714,9653a74b-4ca4-4389-bc28-65c8a25fb626,Foyesade Oluokun,Billy Price,NA,NA,0,0,0,0,738.3053975424931,1100.6611245933116,737.8283794986529,1101.1381426371518,25,23
21462,1069714,97f38070-8404-42e1-b37a-ebe7525677a6,Tae Crowder,Jake Matthews,NA,NA,0,0,0,0,744.9612468261388,1103.0933156826575,744.4704972661591,1103.5840652426373,11,21
21463,1069714,97f38070-8404-42e1-b37a-ebe7525677a6,Azeez Ojulari,Chris Lindstrom,NA,NA,0,0,0,0,749.1818888293321,1103.395543194445,748.6780741958146,1103.8993578279626,13,25
21464,1069714,97f38070-8404-42e1-b37a-ebe7525677a6,Oshane Ximines,Chris Lindstrom,NA,NA,0,0,0,0,748.2049128236874,1103.8993578279626,747.7060728494268,1104.3981978022232,8,26
21465,1069714,97f38070-8404-42e1-b37a-ebe7525677a6,Tae Crowder,Matt Hennessy,NA,NA,0,0,0,0,744.4704972661591,1100.3808804821724,743.9723789281767,1100.878998820155,12,19
21466,1069714,97f38070-8404-42e1-b37a-ebe7525677a6,Leonard Williams,Jalen Mayfield,NA,NA,0,0,0,0,747.4715922052828,1104.7601626066023,746.9780569152896,1105.2536978965957,6,21
22756,1069714,a0dc69e6-c5f9-4a81-a823-e92a3efc918c,Austin Johnson,Matt Hennessy,NA,NA,0,0,0,0,752.1783348787545,1100.878998820155,751.65559480408206,1101.4017388948273,7,20
22757,1069714,a0dc69e6-c5f9-4a81-a823-e92a3efc918c,Tae Crowder,Chris Lindstrom,NA,NA,0,0,0,0,743.9723789281767,1104.3981978022232,743.4891313141318,1104.881445416268,13,27
22758,1069714,a0dc69e6-c5f9-4a81-a823-e92a3efc918c,Dexter Lawrence,Jake Matthews,2.230394,7.34692452663017,1,0,0,0.25,745.7416023954605,1103.5840652426373,746.9998980281763,1102.3257696099215,20,22
22759,1069714,a0dc69e6-c5f9-4a81-a823-e92a3efc918c,Austin Johnson,Jalen Mayfield,NA,NA,0,0,0,0,751.65559480408206,1105.2536978965957,751.1496988144751,1105.7595938862025,8,22
22760,1069714,a0dc69e6-c5f9-4a81-a823-e92a3efc918c,Blake Martinez,Kaleb McGary,NA,NA,0,0,0,0,750,1098.9818098585192,749.4782406814504,1099.5035691770688,1,23
23163,1069714,a387c7d9-23d4-4237-b304-edd858c47a76,Tae Crowder,Chris Lindstrom,NA,NA,0,0,0,0,743.4891313141318,1104.881445416268,743.0090128192254,1105.3615639111745,14,28
23164,1069714,a387c7d9-23d4-4237-b304-edd858c47a76,Carter Coughlin,Kaleb McGary,NA,NA,0,0,0,0,753.1914244663527,1099.5035691770688,752.6602836362919,1100.0347100071297,5,24
23165,1069714,a387c7d9-23d4-4237-b304-edd858c47a76,Lorenzo Carter,Chris Lindstrom,NA,NA,0,0,0,0,748.152884138201,1105.3615639111745,747.6590842458817,1105.855363803494,15,29
23166,1069714,a387c7d9-23d4-4237-b304-edd858c47a76,Oshane Ximines,Kaleb McGary,NA,NA,0,0,0,0,747.7060728494268,1100.0347100071297,747.1958593737714,1100.5449234827852,9,25
23167,1069714,a387c7d9-23d4-4237-b304-edd858c47a76,Oshane Ximines,Jake Matthews,NA,NA,0,0,0,0,747.1958593737714,1102.3257696099215,746.6951282382527,1102.8265007454404,10,23
23168,1069714,a387c7d9-23d4-4237-b304-edd858c47a76,Lorenzo Carter,Jalen Mayfield,NA,NA,0,0,0,0,747.6590842458817,1105.7595938862025,747.1682307210344,1106.2504474110497,16,23
23169,1069714,a387c7d9-23d4-4237-b304-edd858c47a76,Lorenzo Carter,Matt Hennessy,NA,NA,0,0,0,0,747.1682307210344,1101.4017388948273,746.6644830872921,1101.9054865285698,17,21
23170,1069714,a387c7d9-23d4-4237-b304-edd858c47a76,Carter Coughlin,Jalen Mayfield,NA,NA,0,0,0,0,752.6602836362919,1106.2504474110497,752.1543607498442,1106.7563702974974,6,24
23191,1069714,a39f412e-c915-4ea1-b155-cb39a67ff77c,Grady Jarrett,Nate Solder,NA,NA,0,0,0,0,753.0846542349627,1099.7672665150817,752.5548244632365,1100.2970962868078,12,28
23192,1069714,a39f412e-c915-4ea1-b155-cb39a67ff77c,Steven Means,Billy Price,NA,NA,0,0,0,0,748.4143898939058,1101.1381426371518,747.9055238428332,1101.6470086882243,11,24
23193,1069714,a39f412e-c915-4ea1-b155-cb39a67ff77c,Foyesade Oluokun,Will Hernandez,NA,NA,0,0,0,0,737.8283794986529,1108.1752875696018,737.3763715721544,1108.6272954961003,26,28
23194,1069714,a39f412e-c915-4ea1-b155-cb39a67ff77c,Foyesade Oluokun,Will Hernandez,NA,NA,0,0,0,0,737.3763715721544,1108.6272954961003,736.9271148538777,1109.076552214377,27,29
23196,1069714,a39f412e-c915-4ea1-b155-cb39a67ff77c,Grady Jarrett,Andrew Thomas,NA,NA,0,0,0,0,752.5548244632365,1110.3599940426764,752.0629970183621,1110.8518214875508,13,29
23390,1069714,a54533ca-00f3-456e-8628-9f1c954dacf4,Azeez Ojulari,Matt Hennessy,NA,NA,0,0,0,0,748.6780741958146,1101.9054865285698,748.1709209717761,1102.4126397526084,14,22
23391,1069714,a54533ca-00f3-456e-8628-9f1c954dacf4,Blake Martinez,Jalen Mayfield,NA,NA,0,0,0,0,749.4782406814504,1106.7563702974974,748.9846708184243,1107.2499401605235,2,25
